block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
83,1387573537,1.387573537,300000000,6000,6000,5512560612.300989,5.512560612300989,2.0
84,1526330890,1.52633089,300000000,6000,6000,5522431358.190844,5.522431358190843,2.0
85,1678963979,1.678963979,50000000,1000,1000,5537294302.00005,5.53729430200005,0.3333333333333333
86,1567033047,1.567033047,50000000,1000,1000,5457731795.256196,5.457731795256196,0.3333333333333333
87,1462564177,1.462564177,50000000,1000,1000,5480467215.986419,5.480467215986419,0.3333333333333333
88,1365059898,1.365059898,50000000,1000,1000,5465724510.332259,5.465724510332259,0.3333333333333333
89,1274055904,1.274055904,50000000,1000,1000,5503387513.370315,5.503387513370314,0.3333333333333333
90,1189118843,1.189118843,300000000,6000,6000,5544273316.745936,5.544273316745937,2.0
91,1308030727,1.308030727,300000000,6000,6000,5456376717.4744425,5.456376717474442,2.0
92,1438833799,1.438833799,300000000,6000,6000,5473250720.679153,5.473250720679154,2.0
93,1582717178,1.582717178,300000000,6000,6000,5474528002.450672,5.474528002450672,2.0
94,1740988895,1.740988895,300000000,6000,6000,5461790430.34623,5.4617904303462295,2.0
95,1915087784,1.915087784,300000000,6000,6000,5564478018.579626,5.564478018579626,2.0
96,2106596562,2.106596562,300000000,6000,6000,5499313596.450644,5.499313596450643,2.0
97,2317256218,2.317256218,300000000,6000,6000,5505161703.929956,5.505161703929956,2.0
98,2548981839,2.548981839,300000000,6000,6000,5522395841.738756,5.522395841738756,2.0
99,2803880022,2.803880022,300000000,6000,6000,5512855572.825907,5.512855572825907,2.0
100,3084268024,3.084268024,50000000,1000,1000,5471396817.357798,5.471396817357798,0.3333333333333333
101,2878650155,2.878650155,50000000,1000,1000,5473597663.735571,5.473597663735571,0.3333333333333333
102,2686740144,2.686740144,50000000,1000,1000,5423556741.572308,5.423556741572307,0.3333333333333333
103,2507624134,2.507624134,50000000,1000,1000,5477354805.719082,5.477354805719082,0.3333333333333333
104,2340449191,2.340449191,50000000,1000,1000,5457138486.931378,5.457138486931378,0.3333333333333333
105,2184419244,2.184419244,300000000,6000,6000,5528927106.753828,5.528927106753828,2.0
106,2402861168,2.402861168,300000000,6000,6000,5530460965.55258,5.53046096555258,2.0
107,2643147284,2.643147284,300000000,6000,6000,5482282525.849792,5.482282525849792,2.0
108,2907462012,2.907462012,300000000,6000,6000,5497043224.194516,5.497043224194516,2.0
109,3198208213,3.198208213,300000000,6000,6000,5507985834.328083,5.507985834328083,2.0
110,3518029034,3.518029034,300000000,6000,6000,5547008400.649114,5.547008400649114,2.0
111,3869831937,3.869831937,300000000,6000,6000,5474622874.60596,5.47462287460596,2.0
112,4256815130,4.25681513,300000000,6000,6000,5491119452.792719,5.491119452792719,2.0
113,4682496643,4.682496643,300000000,6000,6000,5438863490.242467,5.438863490242467,2.0
114,5150746307,5.150746307,300000000,6000,6000,5492434277.673949,5.492434277673949,2.0
115,5665820937,5.665820937,50000000,1000,1000,5490840066.343823,5.490840066343823,0.3333333333333333
116,5288099541,5.288099541,50000000,1000,1000,5467530703.787507,5.467530703787507,0.3333333333333333
117,4935559571,4.935559571,50000000,1000,1000,5427464106.079027,5.427464106079027,0.3333333333333333
118,4606522266,4.606522266,50000000,1000,1000,5497152045.430824,5.497152045430824,0.3333333333333333
119,4299420781,4.299420781,50000000,1000,1000,5589712106.662983,5.589712106662983,0.3333333333333333
120,4012792728,4.012792728,300000000,6000,6000,5475008611.204606,5.475008611204606,2.0
121,4414072000,4.414072,300000000,6000,6000,5506567774.695928,5.506567774695927,2.0
122,4855479200,4.8554792,300000000,6000,6000,5485381519.605019,5.485381519605019,2.0
123,5341027120,5.34102712,300000000,6000,6000,5513609136.152815,5.513609136152815,2.0
124,5875129832,5.875129832,300000000,6000,6000,5509737196.702155,5.509737196702155,2.0
125,6462642815,6.462642815,299600000,5992,6000,5496483863.806567,5.496483863806567,1.9973333333333334
126,7107183725,7.107183725,298050000,5961,6000,5515463557.2536745,5.515463557253675,1.987
127,7808662758,7.808662758,294900000,5898,6000,5583506649.776611,5.583506649776611,1.966
128,8562979580,8.56297958,289200000,5784,6000,5657616546.844431,5.657616546844431,1.928
129,9357624085,9.357624085,281800000,5636,6000,5740571714.526466,5.7405717145264665,1.8786666666666667
130,10179847321,10.179847321,270050000,5401,6000,5744312277.89211,5.74431227789211,1.8003333333333333
131,10994574434,10.994574434,256900000,5138,6000,5992128198.616504,5.992128198616504,1.7126666666666666
132,11778121105,11.778121105,242700000,4854,6000,6137139662.125688,6.137139662125688,1.618
133,12506008989,12.506008989,229150000,4583,6000,6233129110.613379,6.233129110613379,1.5276666666666667
134,13165909396,13.165909396,214000000,4280,6000,6283926028.172203,6.283926028172203,1.4266666666666667
135,13727654863,13.727654863,204950000,4099,6000,6445773682.952198,6.445773682952198,1.3663333333333334
136,14230544619,14.230544619,185700000,3714,6000,6554778316.511183,6.554778316511182,1.238
137,14569231580,14.56923158,178550000,3571,6000,6722342254.744112,6.722342254744112,1.1903333333333332
138,14846532621,14.846532621,168000000,3360,6000,6751653634.426839,6.751653634426839,1.12
139,15024691012,15.024691012,163200000,3264,6000,6788143620.225022,6.788143620225022,1.088
140,15156908292,15.156908292,27050000,541,1000,6806118324.544711,6.806118324544711,0.18033333333333335
141,13914547042,13.914547042,33000000,660,1000,6537903279.601434,6.537903279601434,0.22
142,12829212372,12.829212372,37500000,750,1000,6182428534.479539,6.182428534479539,0.25
143,11867021444,11.867021444,39750000,795,1000,6083363027.09206,6.0833630270920604,0.265
144,10994795367,10.994795367,42850000,857,1000,5947410454.425344,5.947410454425344,0.2856666666666667
145,10209400484,10.209400484,270150000,5403,6000,5818083080.837868,5.818083080837868,1.801
146,11027173462,11.027173462,260550000,5211,6000,5941537886.914256,5.941537886914256,1.737
147,11839876146,11.839876146,242750000,4855,6000,6109734435.585407,6.109734435585407,1.6183333333333334
148,12571975154,12.571975154,228100000,4562,6000,6217065066.633136,6.217065066633136,1.5206666666666666
149,13226555993,13.226555993,216200000,4324,6000,6378750086.761486,6.378750086761486,1.4413333333333334
150,13810287997,13.810287997,198150000,3963,6000,6487323497.961872,6.487323497961872,1.321
151,14253598241,14.253598241,187150000,3743,6000,6531001423.334423,6.531001423334423,1.2476666666666667
152,14606612357,14.606612357,174600000,3492,6000,6596090563.857391,6.596090563857391,1.164
153,14846160799,14.846160799,167950000,3359,6000,6688562097.157661,6.688562097157662,1.1196666666666666
154,15023819856,15.023819856,164750000,3295,6000,6707665446.785629,6.707665446785629,1.0983333333333334
155,15171554084,15.171554084,156750000,3135,6000,6828419841.280217,6.828419841280217,1.045
156,15239826077,15.239826077,159400000,3188,6000,6819378462.26351,6.81937846226351,1.0626666666666666
157,15335328987,15.335328987,153850000,3077,6000,6834781438.550171,6.834781438550171,1.0256666666666667
