block,basefee,basefee_gwei,gas_used,num_txs,demand_size,avg_premium,avg_premium_gwei,utilization
289,160000000,0.16,79322644,2644,2644,7827753437.40244,7.82775343740244,0.39661322
290,160000000,0.16,81698169,2723,2723,7589962341.256487,7.589962341256487,0.408490845
291,160000000,0.16,84548454,2818,2818,7886865128.06866,7.88686512806866,0.42274227
292,160000000,0.16,87840000,2928,2928,7669399194.386927,7.669399194386926,0.4392
293,160000000,0.16,91542204,3051,3051,7746169275.751044,7.746169275751044,0.45771102
294,160000000,0.16,95610000,3187,3187,7714631748.591789,7.714631748591789,0.47805
295,160000000,0.16,99999999,3333,3333,7689006228.488405,7.689006228488405,0.499999995
296,160000000,0.16,104660928,3488,3488,7777825513.59566,7.77782551359566,0.52330464
297,160000000,0.16,109548255,3651,3651,7703491683.804659,7.703491683804659,0.547741275
298,160000000,0.16,114603820,3820,3820,7739695445.417484,7.739695445417484,0.5730191
299,160000000,0.16,119771976,3992,3992,7754595551.406129,7.754595551406129,0.59885988
